10000
32	4591
32	5698
32	6183
32	7513
32	8567
32	8791
33	2076
33	2104
33	7141
33	7231
33	8383
33	8456
33	8691
33	9305
34	2980
34	2998
34	3329
34	5213
34	5391
34	6756
34	7088
34	8497
35	338
35	1913
35	3162
35	4833
35	6759
35	9233
35	9277
35	9413
36	454
36	1289
36	1320
36	2744
36	6477
36	7042
36	9372
36	9677
37	523
37	745
37	1511
37	1699
37	4691
37	6510
37	9023
37	9404
37	9733
38	220
38	1104
38	1688
38	3154
38	3178
38	4230
38	6428
38	6627
38	6691
38	7678
38	9813
39	9
39	1123
39	1659
39	2891
39	3116
39	5013
39	5508
39	5863
39	6148
39	6243
39	6352
39	8047
39	8577
39	9395
39	9567
40	594
40	1302
40	2287
40	2959
40	3728
40	6733
40	6963
40	7326
40	8510
40	9778
41	537
41	1287
41	1802
41	2437
41	2450
41	3437
41	5090
41	5281
41	5803
41	6799
41	7141
41	7552
41	8533
42	5839
42	6068
42	6136
42	6623
42	7113
42	7672
42	7846
42	7977
43	2300
43	4434
43	4941
43	5481
43	5615
43	7017
43	7401
43	9572
44	1154
44	2478
44	2530
44	5643
44	6887
44	7251
45	25
45	1091
45	3388
45	6457
45	7270
45	7442
45	7922
45	8945
46	1281
46	1544
46	1973
46	2914
46	6112
46	7286
46	7474
46	9229
47	1207
47	3013
47	4043
47	4386
47	4973
47	4982
47	6890
47	7051
47	7068
47	7135
47	8466
47	8479
47	8553
47	9201
47	9331
48	715
48	728
48	737
48	3049
48	4250
48	4642
48	4707
48	5069
48	7346
49	4405
49	5191
49	5506
49	6253
49	7804
49	7936
49	9316
49	9635
49	9645
50	583
50	2088
50	2101
50	2948
50	3327
50	3636
50	5587
50	7262
51	606
51	805
51	4644
51	5825
51	6869
51	7544
51	8145
51	9131
51	9842
52	129
52	154
52	1193
52	3910
52	4608
52	4923
52	6089
52	7403
52	9302
52	9726
53	317
53	4093
53	4225
53	4561
53	6348
53	8524
53	8990
54	3210
54	3397
54	4114
54	4897
54	6007
54	6359
54	6966
54	7712
54	8481
54	8648
54	8964
55	353
55	1562
55	1866
55	2364
55	2579
55	5850
55	5901
55	7201
56	1776
56	2803
56	3822
56	4884
56	8661
56	8752
56	8997
56	9071
56	9830
57	520
57	1257
57	1625
57	2599
57	5062
57	7701
57	7894
57	7972
57	8525
57	8765
58	77
58	1652
58	1660
58	3969
58	5112
58	5703
58	7903
58	9313
58	9519
58	9858
59	253
59	344
59	1742
59	1958
59	3743
59	4228
59	7026
59	8114
60	99
60	1464
60	1531
60	3926
60	4060
60	6455
60	6537
60	7341
60	7441
60	7974
61	730
61	1180
61	4328
61	5156
61	6830
61	6917
61	7173
62	56
62	339
62	472
62	3497
62	4552
62	5229
62	7248
62	8216
62	8259
62	9752
63	245
63	664
63	1738
63	2599
63	3203
63	3582
63	6215
63	9758
63	9992
64	239
64	254
64	588
64	2874
64	6155
64	6359
64	6564
64	7055
64	7100
64	9695
64	9748
65	1211
65	2348
65	4347
65	5693
65	5789
65	8306
66	517
66	1193
66	1939
66	3731
66	4210
66	7289
66	8506
66	8691
67	572
67	2400
67	3124
67	3836
67	5718
67	5970
67	6562
67	7044
67	8133
67	8644
67	9039
68	444
68	4902
68	9300
69	89
69	1495
69	1930
69	2674
69	3668
69	6583
69	9502
70	610
70	898
70	2194
70	3975
70	5533
70	5872
70	6917
70	8092
70	8256
70	8912
71	1066
71	1093
71	2272
71	2463
71	2495
71	3114
71	3789
71	8150
71	9876
72	1857
72	2343
72	2359
72	2576
72	2736
72	3052
72	3441
72	3788
72	4669
72	5105
72	5532
72	6654
72	7257
72	9044
72	9656
73	2515
73	2976
73	3457
73	5406
73	5788
73	6018
73	6061
73	6779
73	6790
73	8706
74	744
74	2213
74	7601
74	7766
74	9104
74	9120
74	9928
74	9941
75	717
75	1025
75	1633
75	2471
75	4213
75	5816
75	6475
75	8146
75	8211
76	399
76	600
76	857
76	880
76	915
76	1557
76	1710
76	1871
76	1983
76	2102
76	4346
76	5678
76	5909
76	8435
77	470
77	3367
77	3563
77	6172
77	6266
77	7333
77	7389
77	8234
77	8752
77	9663
78	95
78	1073
78	1811
78	2583
78	2880
78	2900
78	3086
78	7170
78	7367
78	8918
78	9530
78	9824
79	321
79	956
79	2850
79	3398
79	5365
79	8096
80	387
80	798
80	1282
80	2086
80	4253
80	6185
80	7072
80	9497
80	9835
81	927
81	5552
81	5929
81	6317
81	9178
82	197
82	264
82	2347
82	2667
82	8176
82	8633
82	9050
82	9302
82	9699
83	1668
83	2138
83	2202
83	5963
83	6112
83	6369
83	6462
83	8158
83	8376
84	763
84	784
84	1321
84	1712
84	1909
84	2864
84	3814
84	4290
84	5843
84	6571
84	7781
84	7999
85	1322
85	1608
85	2696
85	3292
85	3308
85	3408
85	3725
85	4646
85	5327
85	5483
85	8558
86	3170
86	4256
86	4391
86	5104
86	5218
86	5601
86	7011
86	7426
86	7900
86	8046
87	649
87	2654
87	4020
87	5429
88	1397
88	1834
88	2571
88	6065
88	6192
88	7035
88	8413
88	9326
88	9838
89	1049
89	1108
89	1174
89	3049
89	4555
89	5512
89	7674
89	9993
90	313
90	722
90	724
90	1521
90	2594
90	3695
90	6546
90	7845
90	9014
90	9240
91	1352
91	1712
91	2271
91	2555
91	2790
91	4239
91	6886
92	169
92	666
92	2790
92	3435
92	3787
92	4888
92	4934
92	6869
92	6907
92	8097
92	8544
92	9316
92	9353
92	9917
93	2291
93	2646
93	4349
93	6406
93	6695
93	8526
93	9631
94	269
94	1081
94	1295
94	1689
94	2325
94	4447
94	4774
94	5284
94	6059
94	6164
94	8352
95	1129
95	2842
95	4167
95	4973
95	5585
95	7604
95	9427
95	9890
96	2111
96	3703
96	4172
96	4381
96	4545
96	5241
96	6015
96	6407
96	6617
96	8189
96	9433
97	851
97	2369
97	2782
97	4087
97	4895
97	5459
97	6360
97	9135
97	9149
97	9429
98	9
98	112
98	477
98	989
98	1744
98	1893
98	2822
98	5101
98	5681
98	6081
98	9263
98	9298
99	1401
99	1820
99	3153
99	5669
99	6139
99	7242
99	7307
99	8034
99	9331
99	9953
100	320
100	402
100	1405
100	2058
100	4544
100	5230
100	7452
100	8502
100	8511
100	9826
101	991
101	1736
101	2181
101	2283
101	3953
101	4663
101	5707
101	7718
101	8815
101	9145
101	9766
102	33
102	1576
102	2998
102	3221
102	4408
102	4523
102	7101
102	7567
102	9046
102	9637
103	56
103	164
103	1050
103	1859
103	2185
103	2401
103	2803
103	2985
103	4004
103	6128
103	7574
103	7718
103	9260
104	135
104	380
104	3839
104	4780
104	5362
104	5419
104	6592
104	8075
104	8169
105	143
105	901
105	4435
105	5591
105	6060
105	7712
106	444
106	940
106	2336
106	4751
106	5739
106	6231
106	6371
106	7057
106	7516
106	8269
106	8398
106	9112
106	9270
106	9435
106	9781
106	9922
107	133
107	298
107	1409
107	2684
107	5228
107	7414
107	8144
108	1210
108	2296
108	3183
108	8143
108	8351
108	8654
109	4
109	212
109	833
109	1180
109	1251
109	1662
109	1666
109	2308
109	2715
109	3945
109	4271
109	6876
109	7692
109	7948
110	258
110	1668
110	2026
110	4845
110	5699
110	6889
110	9714
111	1137
111	1684
111	2411
111	2994
111	2999
111	3976
111	4056
111	4852
111	5316
111	6671
111	8624
111	9215
111	9792
111	9832
112	183
112	3867
112	5133
112	5470
112	5560
112	9153
113	594
113	1325
113	1855
113	1954
113	2018
113	3581
113	4657
113	5268
113	6257
113	6287
113	7315
113	7425
114	1159
114	1552
114	1850
114	2407
114	2717
114	3591
114	3722
114	4423
114	4600
114	7215
114	8705
114	8999
114	9430
115	367
115	702
115	1706
115	2252
115	2956
115	3179
115	3532
115	5213
115	9594
115	9620
116	159
116	489
116	3426
116	4089
116	4332
116	4566
116	5189
116	6847
116	7429
116	8656
116	9236
117	836
117	969
117	4151
117	7049
117	8798
117	9988
118	503
118	1258
118	1891
118	3427
118	4813
118	6153
118	6509
118	9898
119	447
119	786
119	1661
119	1761
119	2370
119	3780
119	7332
119	7342
119	7772
119	8763
119	9296
119	9361
119	9835
120	376
120	2940
120	3156
120	4064
120	4113
120	4895
120	5165
120	6547
120	8063
120	9811
121	1517
121	2925
121	3433
121	3631
121	4638
121	4694
121	5513
121	6500
121	7007
121	9379
121	9405
121	9550
122	19
122	1057
122	2572
122	3053
122	5283
122	6584
122	7441
122	8721
122	9089
122	9631
123	286
123	930
123	1171
123	2127
123	2994
123	5656
123	5742
123	6548
123	6839
123	7802
123	8161
123	8771
123	8974
123	9619
124	362
124	597
124	1172
124	1333
124	1648
124	1752
124	2380
124	3304
124	4095
124	4418
124	4423
124	6827
124	8381
125	652
125	3940
125	4841
125	4982
125	6628
125	9353
126	349
126	481
126	2725
126	6006
126	6743
126	9634
127	20
127	550
127	960
127	1053
127	1302
127	2050
127	2782
127	3254
127	4602
127	4624
127	5031
127	5109
127	5159
127	5612
127	5818
127	7427
127	7897
127	8880
127	9470
127	9538
128	901
128	984
128	1333
128	1751
128	1786
128	2892
128	3236
128	3316
128	4308
128	4325
128	4479
128	4857
128	5934
128	6087
128	8178
128	8929
128	9044
128	9543
129	694
129	741
129	1181
129	3271
129	3743
129	3795
129	5046
129	6964
129	7194
129	8873
129	9113
129	9186
129	9582
129	9635
129	9934
130	479
130	828
130	1320
130	1643
130	3112
130	6878
130	8790
130	9228
130	9298
131	34
131	1649
131	6018
131	6541
131	7536
131	7599
132	3021
132	4419
132	4703
132	5806
132	5938
132	7292
132	8459
132	9744
133	1011
133	1068
133	3270
133	4805
133	5860
133	5921
133	6249
133	7533
133	9073
133	9346
134	285
134	6506
134	7556
134	9478
134	9741
134	9930
135	440
135	706
135	1371
135	1528
135	2864
135	4304
135	6621
135	8914
136	241
136	754
136	1094
136	1930
136	2252
136	3654
136	3887
136	4475
136	5173
136	5305
136	6091
136	6658
136	6736
136	7349
136	7883
136	8077
137	621
137	724
137	1399
137	1805
137	1858
137	1992
137	2117
137	2393
137	3393
137	4273
137	6356
137	6901
137	7383
137	8254
137	8592
137	9858
138	1173
138	3682
138	6229
138	7197
138	7476
138	7692
138	7748
138	7959
138	8120
138	8194
138	8208
138	8839
138	9396
138	9943
139	393
139	394
139	1344
139	1688
139	1910
139	2544
139	3443
139	4941
139	5225
139	6602
139	8915
140	4937
140	9211
141	429
141	1187
141	2334
141	2338
141	4879
141	6634
141	7754
141	7945
141	8455
141	8752
142	751
142	999
142	1896
142	3355
142	5905
142	6207
142	6646
142	7476
142	8203
143	2462
143	4526
143	5732
143	6097
143	7814
143	8664
143	9511
143	9525
144	1533
144	1743
144	3002
144	5953
144	7949
144	8442
144	8448
144	9021
144	9268
144	9968
145	1433
145	1648
145	1918
145	3628
145	9426
146	2083
146	2648
146	5293
146	5536
146	5845
146	7620
146	7625
146	8846
146	9468
146	9910
147	98
147	827
147	1332
147	1663
147	2336
147	3249
147	4817
147	5520
147	5793
147	5946
147	6221
147	6694
147	6732
147	8932
148	1605
148	6137
148	6706
149	1155
149	2258
149	2842
149	4129
149	4241
149	4425
149	5028
149	6090
149	6660
149	8355
149	8669
149	9562
150	178
150	3845
150	3929
150	6355
150	8036
150	8247
150	8518
150	8533
150	8993
150	9083
150	9465
150	9722
151	220
151	1232
151	2885
151	3013
151	5045
151	5189
151	6057
151	6546
151	7802
151	8939
152	437
152	2588
152	3456
152	5769
152	6484
152	8048
152	9404
153	42
153	1129
153	1253
153	2211
153	3916
153	4234
153	4475
153	4511
153	7109
153	7267
153	7470
153	7687
153	7804
153	8660
154	512
154	3135
154	4466
154	4771
154	4905
154	5440
154	7503
154	7857
154	9511
155	211
155	1596
155	2028
155	3047
155	7295
155	8651
155	8853
155	8942
155	9117
156	1095
156	1695
156	4186
156	5842
156	6890
156	8873
156	9764
157	144
157	2112
157	4698
157	4993
157	7171
157	9347
158	68
158	243
158	979
158	1539
158	2333
158	3517
158	4619
158	5934
158	6181
158	6220
158	8131
158	8728
158	9816
159	208
159	845
159	1731
159	2251
159	2855
159	3262
159	3771
159	6146
159	6258
159	7457
159	9569
159	9702
159	9763
160	60
160	358
160	430
160	1264
160	1897
160	2391
160	2434
160	4371
160	4679
160	5202
160	5450
160	6284
160	6682
160	6779
160	9618
161	1307
161	1436
161	2353
161	3523
161	3814
161	3945
161	4278
161	4473
161	4890
161	5375
161	6266
161	8628
161	8790
162	2153
162	5805
162	7528
162	9646
163	645
163	1052
163	4565
163	6700
164	69
164	1649
164	2903
164	3635
164	5064
164	6232
164	6612
164	7155
164	7798
164	8365
165	1878
165	1894
165	4946
165	5126
165	6869
165	7289
165	7777
165	7860
165	8949
165	9215
166	3301
166	4566
166	9122
166	9257
166	9425
166	9751
167	225
167	263
167	1799
167	1802
167	4132
167	4870
167	4994
167	5324
167	5591
167	8270
167	9276
168	367
168	2787
168	5072
168	5289
168	5523
168	5718
168	7131
168	7879
168	9096
169	3269
169	5259
169	5609
169	6624
169	8717
169	8737
169	9390
169	9555
169	9734
170	491
170	3503
170	4525
170	5156
170	5385
170	9206
171	1844
171	1868
171	2107
171	3557
171	4558
171	7612
171	8374
171	8420
171	8818
171	9276
172	3318
172	3554
172	5932
172	6774
172	7759
172	7978
173	1031
173	1599
173	1771
173	1990
173	2506
173	2538
173	2763
173	2923
173	3467
173	3468
173	3531
173	8982
174	392
174	1553
174	1776
174	2699
174	5265
174	5362
174	6043
174	7827
174	8826
174	9086
174	9984
175	347
175	1191
175	1671
175	3294
175	5283
175	6754
175	7211
175	7696
175	8101
175	8672
175	9462
175	9652
175	9718
176	949
176	1210
176	2976
176	4123
176	4706
176	5271
176	5493
176	5880
176	6614
176	7424
176	8384
177	43
177	112
177	491
177	623
177	755
177	1666
177	1929
177	1998
177	2554
177	6884
177	6992
177	7388
177	7481
177	8132
178	46
178	2094
178	2457
178	2571
178	4327
178	4581
178	4736
178	6780
178	7030
178	7615
178	8639
179	1318
179	1347
179	3650
179	4391
179	5536
179	7253
179	8146
179	8441
179	8493
179	8780
179	9049
180	175
180	224
180	1239
180	2340
180	3567
180	3645
180	3815
180	3831
180	5747
180	5872
180	5912
180	7858
180	7884
180	8614
180	9243
181	1884
181	2199
181	3258
181	4034
181	4289
181	4916
181	5251
181	6506
181	7790
181	7870
181	9268
181	9283
182	308
182	366
182	823
182	1339
182	1355
182	3433
182	3917
182	5284
182	5936
182	7428
182	9297
182	9876
183	409
183	1146
183	1448
183	3669
183	4616
183	8856
183	9470
183	9640
184	70
184	806
184	3162
184	4492
184	8745
185	1267
185	1269
185	1340
185	2550
185	2724
185	3720
185	4371
185	5234
185	6394
185	7268
185	7700
185	8509
185	8651
185	9750
186	775
186	2850
186	4595
186	4629
186	4753
186	6045
186	6325
186	8933
187	1641
187	2043
187	2569
187	3028
187	4826
187	5285
187	5932
187	6621
187	6874
187	9276
188	3082
188	3351
188	3635
188	4100
188	5779
188	6937
188	9058
189	72
189	182
189	707
189	1846
189	2531
189	3706
189	5128
189	6208
189	6619
189	8322
190	3373
190	3555
190	5370
190	5727
190	7381
190	7425
190	7461
190	8529
190	8699
191	888
191	1877
191	2313
191	2531
191	4105
191	5355
191	5805
191	6594
191	9545
191	9919
192	140
192	1056
192	2066
192	2235
192	4857
192	4905
192	5806
192	5917
192	6226
192	7604
192	7669
192	8898
192	9139
192	9443
193	1092
193	1168
193	1678
193	2631
193	4148
193	5952
193	8337
193	8746
193	9245
193	9826
193	9865
194	239
194	351
194	631
194	1408
194	3504
194	4530
194	5534
194	6091
194	8245
194	8994
194	9737
195	1733
195	1746
195	3075
195	3473
195	5578
195	5768
195	6568
195	7428
195	7477
196	216
196	642
196	1870
196	2171
196	3373
196	4534
196	5971
196	6097
196	8312
196	9926
197	891
197	1746
197	2280
197	2494
197	2531
197	3165
197	4905
197	9072
197	9646
198	617
198	1066
198	2596
198	3642
198	4029
198	4895
198	4933
198	5464
198	6051
198	9959
199	1050
199	1588
199	3365
199	3883
199	4657
199	4855
199	4951
199	6772
199	8228
199	8689
200	970
200	1668
200	3456
200	7199
200	7674
200	8605
200	8890
200	9607
201	2026
201	2150
201	2863
201	4628
201	5063
201	5184
201	5604
201	6668
201	7249
201	7527
201	9035
202	520
202	874
202	1706
202	1725
202	2137
202	4011
202	4323
202	6443
202	6486
202	6827
202	7483
202	8155
202	8982
202	9367
203	205
203	1060
203	1594
203	3814
203	4149
203	5864
203	7332
203	7341
203	8213
204	7
204	2469
204	2657
204	4546
204	5639
204	5785
204	6916
204	7407
204	7409
204	9282
204	9771
205	406
205	1486
205	1531
205	1635
205	2241
205	2521
205	3785
205	4480
205	9418
206	173
206	1113
206	1299
206	2987
206	5187
206	5674
206	6169
206	7382
206	7795
206	8243
206	9019
207	1383
207	1655
207	2414
207	2869
207	3351
207	7980
208	2892
208	3259
208	4925
208	5055
208	5979
208	6501
208	6575
208	7940
208	8146
208	8484
208	8685
208	9757
208	9911
209	34
209	120
209	251
209	1658
209	2555
209	2766
209	3500
209	4166
209	4342
209	6039
209	7507
209	7535
209	8960
209	9520
209	9637
210	1257
210	3087
210	3415
210	3556
210	4287
210	4946
210	8319
210	8367
210	8842
210	8901
210	9189
211	411
211	1482
211	3587
211	4432
211	5827
211	7503
211	8377
211	9554
211	9650
212	1470
212	2676
212	3894
212	4436
212	5231
212	8264
212	9324
213	132
213	888
213	1090
213	1133
213	2386
213	4030
213	4672
213	5577
213	6385
213	6403
213	7383
213	7967
214	50
214	288
214	2178
214	2607
214	2954
214	5062
214	7010
214	7634
214	7743
214	9921
215	1090
215	1289
215	3027
215	3664
215	4453
215	5022
215	5290
215	6141
215	6667
215	7479
215	7900
216	1832
216	3428
216	4629
216	6413
216	6832
216	6895
216	7446
216	7909
216	7925
216	9253
217	1851
217	2452
217	5262
217	5493
217	9357
217	9714
217	9899
218	1058
218	2652
218	3802
218	4413
218	5499
218	5893
218	6057
218	9692
218	9797
218	9943
219	1723
219	2349
219	5787
219	6843
219	7206
219	8326
219	8948
220	2434
220	4282
220	6648
220	7399
220	7879
220	8371
220	8989
221	421
221	1184
221	3217
221	3564
221	4259
221	4552
221	4832
221	4925
221	5437
221	7342
221	7361
221	7924
221	8857
221	8991
221	9377
221	9411
222	511
222	1071
222	1433
222	1606
222	5500
223	1002
223	1747
223	4009
223	4057
223	4658
223	5356
223	5699
223	6471
223	7259
223	9131
223	9953
224	214
224	2391
224	3446
224	3635
224	5050
224	7864
224	8302
224	8622
224	9179
225	1330
225	1391
225	1669
225	2098
225	2889
225	2946
225	4080
225	4221
225	4659
225	5267
225	6166
225	6781
226	1326
226	8790
226	8937
227	357
227	4624
227	4875
227	6295
227	8911
228	317
228	985
228	2474
228	2962
228	6092
228	6774
228	7221
228	9560
228	9944
229	65
229	1140
229	1275
229	3713
229	3803
229	4265
229	4416
229	8227
229	8714
230	1233
230	1747
230	3709
230	5450
230	7986
230	8255
230	8265
230	8624
230	9823
231	970
231	3430
231	3831
231	4190
231	4207
231	4554
231	5508
231	5920
231	6348
231	7373
231	7775
232	40
232	480
232	717
232	3526
232	4345
232	4935
232	5252
233	661
233	2874
233	3890
233	4146
233	4430
233	4873
233	5919
233	8184
234	3122
234	7066
234	7532
234	8150
234	9928
235	33
235	844
235	1276
235	3395
235	3960
235	4344
235	5571
235	5697
235	6389
235	8834
235	9426
236	1908
236	3106
236	4680
236	5325
236	5745
236	5780
236	6370
236	7871
236	8571
236	9779
236	9879
237	5863
237	6546
237	6887
237	7049
237	7108
237	8044
237	8677
238	3834
238	4129
238	7031
238	7129
238	9193
238	9564
239	543
239	1026
239	1241
239	1503
239	2068
239	2374
239	6010
239	7707
239	8989
239	9456
239	9617
240	702
240	980
240	1576
240	1947
240	2753
240	3282
240	3574
240	3604
240	4219
240	4624
240	5113
240	5201
240	5662
240	7618
240	7709
240	9127
240	9269
240	9587
241	1068
241	3061
241	4142
241	5245
241	6025
241	6413
241	8038
241	9011
242	335
242	442
242	493
242	530
242	2118
242	2720
242	3347
242	4268
242	4802
242	6413
242	8704
242	9066
242	9990
243	149
243	408
243	594
243	721
243	1178
243	1900
243	2381
243	3620
243	8655
243	8692
243	8947
244	488
244	1015
244	1246
244	4096
244	4284
244	5243
244	6751
244	7788
244	8875
244	8906
245	645
245	833
245	2688
245	3105
245	3359
245	4968
245	5164
245	6282
245	6788
245	7401
245	8084
245	8327
245	8539
245	8977
245	9617
246	65
246	578
246	590
246	983
246	2839
246	3191
246	4037
246	4233
246	4387
246	4636
246	6150
246	7015
247	1013
247	1546
247	1758
247	8611
247	8959
248	908
248	1394
248	6567
248	7568
249	1218
249	1753
249	1847
249	2831
249	2903
249	2952
249	3126
249	3366
249	3738
249	4807
249	5167
249	7010
249	7430
249	7696
249	8500
249	9759
250	1816
250	7587
250	7863
250	9271
250	9808
251	958
251	1570
251	4275
251	4636
251	5944
251	6410
251	7130
251	7566
251	7970
252	962
252	1097
252	2136
252	3190
252	4740
252	4869
252	6410
252	9474
252	9662
253	1451
253	2489
253	3369
253	5082
253	6294
253	6513
253	6562
253	7716
253	8716
253	9211
253	9924
254	138
254	709
254	2075
254	7119
254	8797
255	1187
255	3306
255	5186
255	6150
255	6563
255	7029
255	7034
255	7980
256	606
256	2981
256	5480
256	7568
256	9544
256	9923
257	280
257	1655
257	3218
257	5787
257	6572
257	6649
257	6772
257	8772
257	9658
258	536
258	592
258	1039
258	1863
258	2032
258	2435
258	2447
258	4107
258	4119
258	7451
258	7918
258	8755
258	9647
258	9690
259	349
259	765
259	1149
259	2252
259	2583
259	3322
259	3451
259	4713
259	6051
259	6866
259	7097
259	8350
259	9343
259	9731
260	232
260	254
260	555
260	1233
260	1303
260	2020
260	2978
260	3961
260	4997
260	5466
260	5995
260	7675
260	8913
260	9507
261	397
261	4222
261	5373
261	7460
261	9106
262	485
262	1371
262	2151
262	3030
262	3864
262	4155
262	4607
262	4876
262	5271
262	5544
262	7774
262	8131
262	9111
263	727
263	1137
263	1273
263	4018
263	5045
263	6252
263	9551
263	9881
264	2528
264	3130
264	4007
264	4017
264	6518
264	7367
264	8345
264	8828
264	8992
264	9158
265	1203
265	3305
265	3572
265	3782
265	3821
265	4469
265	5004
265	5319
265	5384
265	5761
265	7559
265	7899
265	8860
265	9051
266	1769
266	2129
266	3773
266	3947
266	4590
266	4941
266	6527
266	7363
266	8912
266	9220
267	1327
267	1833
267	1943
267	2100
267	4833
267	8919
268	978
268	5585
268	6743
268	7087
268	7302
268	9565
268	9568
268	9709
268	9985
269	179
269	1076
269	2383
269	3012
269	3390
269	4183
269	8507
270	12
270	816
270	1727
270	5862
270	6809
270	7466
270	8003
270	9813
271	314
271	1136
271	3213
271	3791
271	4695
271	5191
271	5451
271	6229
271	9168
271	9490
272	128
272	935
272	1209
272	1344
272	1486
272	2061
272	2493
272	3308
272	3840
272	4602
272	4656
272	5462
272	7082
272	7201
273	351
273	832
273	1537
273	2683
273	3686
273	4429
273	4842
273	5175
273	6399
273	7208
273	7268
273	7865
273	7905
273	8837
273	9532
274	3266
274	4066
274	8046
274	8746
274	9862
275	893
275	1333
275	4294
275	5451
275	7007
275	7840
275	7865
275	7878
275	9046
276	1243
276	2855
276	3503
276	4686
276	5941
276	6611
276	8169
276	8237
276	8382
276	8580
277	1180
277	2037
277	3159
277	4053
277	5083
277	5128
277	5434
277	5984
277	6171
277	6183
277	6612
277	6725
277	7935
277	8577
277	8679
277	9278
277	9466
277	9648
277	9824
277	9978
278	2865
278	6447
278	7237
278	8094
278	8244
278	9014
278	9264
279	345
279	651
279	805
279	4123
279	4672
280	458
280	2565
280	2713
280	7154
280	7251
280	7346
280	8582
280	8787
281	55
281	1276
281	1457
281	1462
281	5268
281	8053
281	8398
281	8624
282	287
282	2080
282	2126
282	2916
282	3127
282	3623
282	4360
282	4578
282	6156
282	6248
282	7780
282	8007
282	8875
283	373
283	385
283	2391
283	2397
283	2980
283	4277
283	5183
283	5494
283	6354
283	7385
283	8872
283	9192
284	906
284	1292
284	1895
284	2868
284	3244
284	3304
284	3441
284	3620
284	4766
284	5371
284	6106
285	93
285	2220
285	4202
285	5558
285	6356
285	6552
285	6639
285	7125
285	7502
286	928
286	987
286	1464
286	5335
286	5610
286	8897
286	8919
286	9917
287	3118
287	4976
287	5204
287	5787
287	5877
287	6714
287	9359
287	9976
288	2088
288	2612
288	3653
288	5741
288	5952
288	7342
288	7604
288	7981
288	8226
289	2135
289	2364
289	2874
289	2950
289	3142
289	3582
289	4101
289	4355
289	5173
289	5664
289	6554
289	7915
289	8398
290	1065
290	1879
290	2758
290	3801
290	7211
290	7448
291	4084
291	4689
291	7574
291	9976
292	727
292	1033
292	2966
292	3786
292	4180
292	4754
292	4769
292	7235
292	7288
292	7405
292	7866
293	1849
293	2063
293	3463
293	3899
293	4402
293	5532
293	6885
293	7561
293	9323
293	9482
293	9748
294	115
294	571
294	787
294	798
294	985
294	1867
294	2679
294	4086
294	5501
294	5852
294	6315
294	7242
294	7319
294	7864
294	7878
294	8143
294	8381
294	8524
294	9267
294	9275
295	381
295	683
295	1585
